t01,commit,2024-02-28 02:22:43+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-28 02:20:08+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-28 02:12:04+00:00,Sprint 1,g079,t01_s05
t01,commit,2024-02-28 01:44:55+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 01:39:38+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 01:37:57+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 01:33:57+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 01:32:46+00:00,Sprint 1,g079,t01_s05
t01,commit,2024-02-28 01:05:56+00:00,Sprint 1,g079,t01_s05
t01,commit,2024-02-28 00:53:58+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 23:37:42+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 23:33:24+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 23:32:26+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 23:22:08+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 23:09:06+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 22:58:11+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 22:56:43+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 22:53:56+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 22:39:11+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 22:12:21+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 22:08:19+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 22:06:35+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 21:52:24+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 21:27:12+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 21:19:31+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 21:10:59+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 20:57:08+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 20:45:50+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 20:21:29+00:00,Sprint 1,g079,t01_s05
t01,commit,2024-02-27 20:12:39+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 20:08:59+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 19:42:39+00:00,Sprint 1,g034,t01_s04
t01,commit,2024-02-27 19:33:58+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 19:29:13+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 19:19:00+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 19:13:58+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 19:08:19+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 18:59:54+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 17:58:15+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 15:57:05+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 15:51:58+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 15:46:13+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 15:44:32+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 04:58:35+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 03:56:09+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 03:51:18+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 03:47:23+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 03:46:12+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-27 03:41:23+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 03:32:21+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-27 03:05:55+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 23:45:40+00:00,Sprint 1,g079,t01_s05
t01,commit,2024-02-26 23:15:53+00:00,Sprint 1,g079,t01_s05
t01,commit,2024-02-26 22:44:42+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 22:36:36+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 22:32:46+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 20:55:21+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 20:52:00+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 20:27:03+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 20:23:25+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 20:08:26+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 20:07:10+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 19:56:13+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 19:54:12+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 19:35:18+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 18:53:16+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 18:48:08+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 18:34:37+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 18:31:11+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 18:30:52+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 18:30:48+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 18:26:36+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 18:24:33+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 18:13:12+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 18:06:58+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 18:02:46+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 18:00:28+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 17:56:31+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 17:07:14+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 17:06:32+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 17:05:07+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 16:15:12+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-26 04:47:49+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 03:31:04+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-26 03:15:12+00:00,Sprint 1,g029,t01_s02
