student,sprint,n_messages,dev_weight_sum,dev_centroid,dev_centroid_bin,n_gh_events,gh_dev_centroid,team,label,contributor,dev_lag
t03_s04,Sprint 1,65,229.0,0.7163870718401969,50–75%,140.0,0.7119510713534152,t03,good teammate,higher,-0.0044360004867817215
t03_s04,Sprint 1,65,229.0,0.7163870718401969,50–75%,140.0,0.7119510713534152,t03,good teammate,higher,-0.0044360004867817215
t03_s04,Sprint 1,65,229.0,0.7163870718401969,50–75%,140.0,0.7119510713534152,t03,good teammate,higher,-0.0044360004867817215
t03_s04,Sprint 1,65,229.0,0.7163870718401969,50–75%,140.0,0.7119510713534152,t03,good teammate,higher,-0.0044360004867817215
t03_s04,Sprint 1,65,229.0,0.7163870718401969,50–75%,140.0,0.7119510713534152,t03,good teammate,higher,-0.0044360004867817215
t03_s04,Sprint 2,29,150.0,0.726875947595537,50–75%,72.0,0.7091895146978997,t03,good teammate,higher,-0.017686432897637272
t03_s04,Sprint 2,29,150.0,0.726875947595537,50–75%,72.0,0.7091895146978997,t03,good teammate,higher,-0.017686432897637272
t03_s04,Sprint 2,29,150.0,0.726875947595537,50–75%,72.0,0.7091895146978997,t03,good teammate,higher,-0.017686432897637272
t03_s04,Sprint 2,29,150.0,0.726875947595537,50–75%,72.0,0.7091895146978997,t03,good teammate,higher,-0.017686432897637272
t03_s04,Sprint 2,29,150.0,0.726875947595537,50–75%,72.0,0.7091895146978997,t03,good teammate,higher,-0.017686432897637272
t03_s04,Sprint 3,11,51.0,0.6364560786435786,50–75%,31.0,0.6394389374253285,t03,good teammate,higher,0.002982858781749975
t03_s04,Sprint 3,11,51.0,0.6364560786435786,50–75%,31.0,0.6394389374253285,t03,good teammate,higher,0.002982858781749975
t03_s04,Sprint 3,11,51.0,0.6364560786435786,50–75%,31.0,0.6394389374253285,t03,good teammate,higher,0.002982858781749975
t03_s04,Sprint 3,11,51.0,0.6364560786435786,50–75%,31.0,0.6394389374253285,t03,good teammate,higher,0.002982858781749975
t03_s04,Sprint 3,11,51.0,0.6364560786435786,50–75%,31.0,0.6394389374253285,t03,good teammate,higher,0.002982858781749975
t03_s05,Sprint 1,92,610.0,0.7930383959273587,75–100%,117.0,0.7899079762187401,t03,good teammate,higher,-0.0031304197086186036
t03_s05,Sprint 1,92,610.0,0.7930383959273587,75–100%,117.0,0.7899079762187401,t03,good teammate,higher,-0.0031304197086186036
t03_s05,Sprint 1,92,610.0,0.7930383959273587,75–100%,117.0,0.7899079762187401,t03,good teammate,higher,-0.0031304197086186036
t03_s05,Sprint 1,92,610.0,0.7930383959273587,75–100%,117.0,0.7899079762187401,t03,good teammate,higher,-0.0031304197086186036
t03_s05,Sprint 1,92,610.0,0.7930383959273587,75–100%,117.0,0.7899079762187401,t03,good teammate,higher,-0.0031304197086186036
t03_s05,Sprint 2,49,397.0,0.8603400977076288,75–100%,55.0,0.8588677416783392,t03,good teammate,higher,-0.0014723560292895232
t03_s05,Sprint 2,49,397.0,0.8603400977076288,75–100%,55.0,0.8588677416783392,t03,good teammate,higher,-0.0014723560292895232
t03_s05,Sprint 2,49,397.0,0.8603400977076288,75–100%,55.0,0.8588677416783392,t03,good teammate,higher,-0.0014723560292895232
t03_s05,Sprint 2,49,397.0,0.8603400977076288,75–100%,55.0,0.8588677416783392,t03,good teammate,higher,-0.0014723560292895232
t03_s05,Sprint 2,49,397.0,0.8603400977076288,75–100%,55.0,0.8588677416783392,t03,good teammate,higher,-0.0014723560292895232
t03_s05,Sprint 3,19,48.0,0.7810166475215817,75–100%,29.0,0.7974597473088852,t03,good teammate,higher,0.016443099787303517
t03_s05,Sprint 3,19,48.0,0.7810166475215817,75–100%,29.0,0.7974597473088852,t03,good teammate,higher,0.016443099787303517
t03_s05,Sprint 3,19,48.0,0.7810166475215817,75–100%,29.0,0.7974597473088852,t03,good teammate,higher,0.016443099787303517
t03_s05,Sprint 3,19,48.0,0.7810166475215817,75–100%,29.0,0.7974597473088852,t03,good teammate,higher,0.016443099787303517
t03_s05,Sprint 3,19,48.0,0.7810166475215817,75–100%,29.0,0.7974597473088852,t03,good teammate,higher,0.016443099787303517
t04_s01,Sprint 1,16,50.0,0.41929348826809765,25–50%,461.0,0.6662759903125617,t04,good teammate,higher,0.24698250204446404
t04_s01,Sprint 1,16,50.0,0.41929348826809765,25–50%,461.0,0.6662759903125617,t04,lone wolf,higher,0.24698250204446404
t04_s01,Sprint 1,16,50.0,0.41929348826809765,25–50%,461.0,0.6662759903125617,t04,lone wolf,higher,0.24698250204446404
t04_s01,Sprint 1,16,50.0,0.41929348826809765,25–50%,461.0,0.6662759903125617,t04,good teammate,higher,0.24698250204446404
t04_s01,Sprint 1,16,50.0,0.41929348826809765,25–50%,461.0,0.6662759903125617,t04,good teammate,higher,0.24698250204446404
t04_s01,Sprint 2,14,49.0,0.5726438995365151,50–75%,302.0,0.5123348892057875,t04,good teammate,higher,-0.06030901033072755
t04_s01,Sprint 2,14,49.0,0.5726438995365151,50–75%,302.0,0.5123348892057875,t04,lone wolf,higher,-0.06030901033072755
t04_s01,Sprint 2,14,49.0,0.5726438995365151,50–75%,302.0,0.5123348892057875,t04,lone wolf,higher,-0.06030901033072755
t04_s01,Sprint 2,14,49.0,0.5726438995365151,50–75%,302.0,0.5123348892057875,t04,good teammate,higher,-0.06030901033072755
t04_s01,Sprint 2,14,49.0,0.5726438995365151,50–75%,302.0,0.5123348892057875,t04,lone wolf,higher,-0.06030901033072755
t04_s02,Sprint 1,6,15.0,0.27948276164422,25–50%,183.0,0.6613333485699435,t04,couch potato,lower,0.38185058692572355
t04_s02,Sprint 1,6,15.0,0.27948276164422,25–50%,183.0,0.6613333485699435,t04,good teammate,higher,0.38185058692572355
t04_s02,Sprint 1,6,15.0,0.27948276164422,25–50%,183.0,0.6613333485699435,t04,good teammate,higher,0.38185058692572355
t04_s02,Sprint 1,6,15.0,0.27948276164422,25–50%,183.0,0.6613333485699435,t04,lone wolf,higher,0.38185058692572355
t04_s02,Sprint 1,6,15.0,0.27948276164422,25–50%,183.0,0.6613333485699435,t04,good teammate,higher,0.38185058692572355
t04_s02,Sprint 2,4,14.0,0.2507203588876362,25–50%,64.0,0.6276762436583991,t04,hitchhiker,lower,0.3769558847707629
t04_s02,Sprint 2,4,14.0,0.2507203588876362,25–50%,64.0,0.6276762436583991,t04,good teammate,higher,0.3769558847707629
t04_s02,Sprint 2,4,14.0,0.2507203588876362,25–50%,64.0,0.6276762436583991,t04,good teammate,higher,0.3769558847707629
t04_s02,Sprint 2,4,14.0,0.2507203588876362,25–50%,64.0,0.6276762436583991,t04,good teammate,higher,0.3769558847707629
t04_s02,Sprint 2,4,14.0,0.2507203588876362,25–50%,64.0,0.6276762436583991,t04,good teammate,higher,0.3769558847707629
t04_s03,Sprint 1,5,25.0,0.6387108059764309,50–75%,277.0,0.7047611380045947,t04,good teammate,higher,0.0660503320281638
t04_s03,Sprint 1,5,25.0,0.6387108059764309,50–75%,277.0,0.7047611380045947,t04,good teammate,higher,0.0660503320281638
t04_s03,Sprint 1,5,25.0,0.6387108059764309,50–75%,277.0,0.7047611380045947,t04,good teammate,higher,0.0660503320281638
t04_s03,Sprint 1,5,25.0,0.6387108059764309,50–75%,277.0,0.7047611380045947,t04,good teammate,higher,0.0660503320281638
t04_s03,Sprint 1,5,25.0,0.6387108059764309,50–75%,277.0,0.7047611380045947,t04,lone wolf,higher,0.0660503320281638
t04_s03,Sprint 2,2,0.0,0.09928347738945259,0–25%,80.0,0.5682435057309283,t04,hitchhiker,lower,0.4689600283414757
t04_s03,Sprint 2,2,0.0,0.09928347738945259,0–25%,80.0,0.5682435057309283,t04,good teammate,higher,0.4689600283414757
t04_s03,Sprint 2,2,0.0,0.09928347738945259,0–25%,80.0,0.5682435057309283,t04,good teammate,higher,0.4689600283414757
t04_s03,Sprint 2,2,0.0,0.09928347738945259,0–25%,80.0,0.5682435057309283,t04,good teammate,higher,0.4689600283414757
t04_s03,Sprint 2,2,0.0,0.09928347738945259,0–25%,80.0,0.5682435057309283,t04,good teammate,higher,0.4689600283414757
t04_s04,Sprint 1,3,2.0,0.39297260802469136,25–50%,161.0,0.7351244360007947,t04,good teammate,higher,0.34215182797610333
t04_s04,Sprint 1,3,2.0,0.39297260802469136,25–50%,161.0,0.7351244360007947,t04,good teammate,higher,0.34215182797610333
t04_s04,Sprint 1,3,2.0,0.39297260802469136,25–50%,161.0,0.7351244360007947,t04,good teammate,higher,0.34215182797610333
t04_s04,Sprint 1,3,2.0,0.39297260802469136,25–50%,161.0,0.7351244360007947,t04,good teammate,higher,0.34215182797610333
t04_s04,Sprint 1,3,2.0,0.39297260802469136,25–50%,161.0,0.7351244360007947,t04,couch potato,lower,0.34215182797610333
t04_s04,Sprint 2,4,0.0,0.1552603970938244,0–25%,82.0,0.6756463659055982,t04,hitchhiker,lower,0.5203859688117738
t04_s04,Sprint 2,4,0.0,0.1552603970938244,0–25%,82.0,0.6756463659055982,t04,good teammate,higher,0.5203859688117738
t04_s04,Sprint 2,4,0.0,0.1552603970938244,0–25%,82.0,0.6756463659055982,t04,good teammate,higher,0.5203859688117738
t04_s04,Sprint 2,4,0.0,0.1552603970938244,0–25%,82.0,0.6756463659055982,t04,good teammate,higher,0.5203859688117738
t04_s04,Sprint 2,4,0.0,0.1552603970938244,0–25%,82.0,0.6756463659055982,t04,good teammate,higher,0.5203859688117738
t04_s05,Sprint 1,1,0.0,0.24207886153198654,0–25%,63.0,0.5449010024183635,t04,lone wolf,higher,0.30282214088637693
t04_s05,Sprint 1,1,0.0,0.24207886153198654,0–25%,63.0,0.5449010024183635,t04,hitchhiker,lower,0.30282214088637693
t04_s05,Sprint 1,1,0.0,0.24207886153198654,0–25%,63.0,0.5449010024183635,t04,hitchhiker,lower,0.30282214088637693
t04_s05,Sprint 1,1,0.0,0.24207886153198654,0–25%,63.0,0.5449010024183635,t04,good teammate,higher,0.30282214088637693
t04_s05,Sprint 1,1,0.0,0.24207886153198654,0–25%,63.0,0.5449010024183635,t04,couch potato,lower,0.30282214088637693
t05_s01,Sprint 1,18,86.0,0.7584829048587729,75–100%,122.0,0.8427156490623448,t05,good teammate,higher,0.08423274420357185
t05_s01,Sprint 1,18,86.0,0.7584829048587729,75–100%,122.0,0.8427156490623448,t05,couch potato,lower,0.08423274420357185
t05_s01,Sprint 1,18,86.0,0.7584829048587729,75–100%,122.0,0.8427156490623448,t05,good teammate,higher,0.08423274420357185
t05_s01,Sprint 1,18,86.0,0.7584829048587729,75–100%,122.0,0.8427156490623448,t05,couch potato,lower,0.08423274420357185
t05_s01,Sprint 1,18,86.0,0.7584829048587729,75–100%,122.0,0.8427156490623448,t05,good teammate,higher,0.08423274420357185
t05_s01,Sprint 1,18,86.0,0.7584829048587729,75–100%,122.0,0.8427156490623448,t05,hitchhiker,lower,0.08423274420357185
t05_s01,Sprint 2,24,75.0,0.3024755078500146,25–50%,40.0,0.8335845233621445,t05,good teammate,higher,0.5311090155121299
t05_s01,Sprint 2,24,75.0,0.3024755078500146,25–50%,40.0,0.8335845233621445,t05,good teammate,higher,0.5311090155121299
t05_s01,Sprint 2,24,75.0,0.3024755078500146,25–50%,40.0,0.8335845233621445,t05,good teammate,higher,0.5311090155121299
t05_s01,Sprint 2,24,75.0,0.3024755078500146,25–50%,40.0,0.8335845233621445,t05,good teammate,higher,0.5311090155121299
t05_s01,Sprint 2,24,75.0,0.3024755078500146,25–50%,40.0,0.8335845233621445,t05,good teammate,higher,0.5311090155121299
t05_s01,Sprint 3,4,3.0,0.5354500454695768,50–75%,49.0,0.8669721311143505,t05,good teammate,higher,0.3315220856447737
t05_s01,Sprint 3,4,3.0,0.5354500454695768,50–75%,49.0,0.8669721311143505,t05,good teammate,higher,0.3315220856447737
t05_s01,Sprint 3,4,3.0,0.5354500454695768,50–75%,49.0,0.8669721311143505,t05,good teammate,higher,0.3315220856447737
t05_s01,Sprint 3,4,3.0,0.5354500454695768,50–75%,49.0,0.8669721311143505,t05,good teammate,higher,0.3315220856447737
t05_s01,Sprint 3,4,3.0,0.5354500454695768,50–75%,49.0,0.8669721311143505,t05,good teammate,higher,0.3315220856447737
t05_s02,Sprint 1,9,1.0,0.5162033237467265,50–75%,73.0,0.7961399958488999,t05,couch potato,lower,0.27993667210217343
t05_s02,Sprint 1,9,1.0,0.5162033237467265,50–75%,73.0,0.7961399958488999,t05,couch potato,lower,0.27993667210217343
t05_s02,Sprint 1,9,1.0,0.5162033237467265,50–75%,73.0,0.7961399958488999,t05,good teammate,higher,0.27993667210217343
t05_s02,Sprint 1,9,1.0,0.5162033237467265,50–75%,73.0,0.7961399958488999,t05,couch potato,lower,0.27993667210217343
t05_s02,Sprint 1,9,1.0,0.5162033237467265,50–75%,73.0,0.7961399958488999,t05,good teammate,higher,0.27993667210217343
t05_s02,Sprint 1,9,1.0,0.5162033237467265,50–75%,73.0,0.7961399958488999,t05,hitchhiker,lower,0.27993667210217343
t05_s02,Sprint 2,2,1.0,0.94749906050357,75–100%,27.0,0.8083496643330039,t05,good teammate,higher,-0.1391493961705661
t05_s02,Sprint 2,2,1.0,0.94749906050357,75–100%,27.0,0.8083496643330039,t05,good teammate,higher,-0.1391493961705661
t05_s02,Sprint 2,2,1.0,0.94749906050357,75–100%,27.0,0.8083496643330039,t05,couch potato,lower,-0.1391493961705661
t05_s02,Sprint 2,2,1.0,0.94749906050357,75–100%,27.0,0.8083496643330039,t05,hitchhiker,lower,-0.1391493961705661
t05_s02,Sprint 2,2,1.0,0.94749906050357,75–100%,27.0,0.8083496643330039,t05,good teammate,higher,-0.1391493961705661
t05_s02,Sprint 3,8,21.0,0.9426787781084656,75–100%,60.0,0.8569876405423281,t05,good teammate,higher,-0.08569113756613744
t05_s02,Sprint 3,8,21.0,0.9426787781084656,75–100%,60.0,0.8569876405423281,t05,good teammate,higher,-0.08569113756613744
t05_s02,Sprint 3,8,21.0,0.9426787781084656,75–100%,60.0,0.8569876405423281,t05,good teammate,higher,-0.08569113756613744
t05_s02,Sprint 3,8,21.0,0.9426787781084656,75–100%,60.0,0.8569876405423281,t05,good teammate,higher,-0.08569113756613744
t05_s02,Sprint 3,8,21.0,0.9426787781084656,75–100%,60.0,0.8569876405423281,t05,good teammate,higher,-0.08569113756613744
t05_s03,Sprint 1,3,0.0,0.5841498316498317,50–75%,151.0,0.8548457324347225,t05,good teammate,higher,0.2706959007848908
t05_s03,Sprint 1,3,0.0,0.5841498316498317,50–75%,151.0,0.8548457324347225,t05,couch potato,lower,0.2706959007848908
t05_s03,Sprint 1,3,0.0,0.5841498316498317,50–75%,151.0,0.8548457324347225,t05,good teammate,higher,0.2706959007848908
t05_s03,Sprint 1,3,0.0,0.5841498316498317,50–75%,151.0,0.8548457324347225,t05,couch potato,lower,0.2706959007848908
t05_s03,Sprint 1,3,0.0,0.5841498316498317,50–75%,151.0,0.8548457324347225,t05,good teammate,higher,0.2706959007848908
t05_s03,Sprint 1,3,0.0,0.5841498316498317,50–75%,151.0,0.8548457324347225,t05,good teammate,higher,0.2706959007848908
t05_s03,Sprint 2,11,44.0,0.17231560247343788,0–25%,62.0,0.7668628749398925,t05,good teammate,higher,0.5945472724664546
t05_s03,Sprint 2,11,44.0,0.17231560247343788,0–25%,62.0,0.7668628749398925,t05,good teammate,higher,0.5945472724664546
t05_s03,Sprint 2,11,44.0,0.17231560247343788,0–25%,62.0,0.7668628749398925,t05,good teammate,higher,0.5945472724664546
t05_s03,Sprint 2,11,44.0,0.17231560247343788,0–25%,62.0,0.7668628749398925,t05,good teammate,higher,0.5945472724664546
t05_s03,Sprint 2,11,44.0,0.17231560247343788,0–25%,62.0,0.7668628749398925,t05,good teammate,higher,0.5945472724664546
t05_s03,Sprint 3,6,14.0,0.6506405698853616,50–75%,65.0,0.8199836055148555,t05,good teammate,higher,0.16934303562949393
t05_s03,Sprint 3,6,14.0,0.6506405698853616,50–75%,65.0,0.8199836055148555,t05,good teammate,higher,0.16934303562949393
t05_s03,Sprint 3,6,14.0,0.6506405698853616,50–75%,65.0,0.8199836055148555,t05,good teammate,higher,0.16934303562949393
t05_s03,Sprint 3,6,14.0,0.6506405698853616,50–75%,65.0,0.8199836055148555,t05,good teammate,higher,0.16934303562949393
t05_s03,Sprint 3,6,14.0,0.6506405698853616,50–75%,65.0,0.8199836055148555,t05,good teammate,higher,0.16934303562949393
t05_s04,Sprint 1,55,245.0,0.6640416475359657,50–75%,280.0,0.8135219249789563,t05,good teammate,higher,0.14948027744299053
t05_s04,Sprint 1,55,245.0,0.6640416475359657,50–75%,280.0,0.8135219249789563,t05,good teammate,higher,0.14948027744299053
t05_s04,Sprint 1,55,245.0,0.6640416475359657,50–75%,280.0,0.8135219249789563,t05,good teammate,higher,0.14948027744299053
t05_s04,Sprint 1,55,245.0,0.6640416475359657,50–75%,280.0,0.8135219249789563,t05,good teammate,higher,0.14948027744299053
t05_s04,Sprint 1,55,245.0,0.6640416475359657,50–75%,280.0,0.8135219249789563,t05,good teammate,higher,0.14948027744299053
t05_s04,Sprint 1,55,245.0,0.6640416475359657,50–75%,280.0,0.8135219249789563,t05,good teammate,higher,0.14948027744299053
t05_s04,Sprint 2,42,150.0,0.3264469661721635,25–50%,118.0,0.7205581511134891,t05,good teammate,higher,0.3941111849413256
t05_s04,Sprint 2,42,150.0,0.3264469661721635,25–50%,118.0,0.7205581511134891,t05,good teammate,higher,0.3941111849413256
t05_s04,Sprint 2,42,150.0,0.3264469661721635,25–50%,118.0,0.7205581511134891,t05,good teammate,higher,0.3941111849413256
t05_s04,Sprint 2,42,150.0,0.3264469661721635,25–50%,118.0,0.7205581511134891,t05,good teammate,higher,0.3941111849413256
t05_s04,Sprint 2,42,150.0,0.3264469661721635,25–50%,118.0,0.7205581511134891,t05,good teammate,higher,0.3941111849413256
t05_s04,Sprint 3,13,40.0,0.7294103263634514,50–75%,67.0,0.6916219867922293,t05,good teammate,higher,-0.037788339571222074
t05_s04,Sprint 3,13,40.0,0.7294103263634514,50–75%,67.0,0.6916219867922293,t05,good teammate,higher,-0.037788339571222074
t05_s04,Sprint 3,13,40.0,0.7294103263634514,50–75%,67.0,0.6916219867922293,t05,good teammate,higher,-0.037788339571222074
t05_s04,Sprint 3,13,40.0,0.7294103263634514,50–75%,67.0,0.6916219867922293,t05,good teammate,higher,-0.037788339571222074
t05_s04,Sprint 3,13,40.0,0.7294103263634514,50–75%,67.0,0.6916219867922293,t05,good teammate,higher,-0.037788339571222074
t05_s05,Sprint 1,78,443.0,0.6779832007305966,50–75%,254.0,0.7728887049630161,t05,good teammate,higher,0.0949055042324195
t05_s05,Sprint 1,78,443.0,0.6779832007305966,50–75%,254.0,0.7728887049630161,t05,good teammate,higher,0.0949055042324195
t05_s05,Sprint 1,78,443.0,0.6779832007305966,50–75%,254.0,0.7728887049630161,t05,good teammate,higher,0.0949055042324195
t05_s05,Sprint 1,78,443.0,0.6779832007305966,50–75%,254.0,0.7728887049630161,t05,good teammate,higher,0.0949055042324195
t05_s05,Sprint 1,78,443.0,0.6779832007305966,50–75%,254.0,0.7728887049630161,t05,good teammate,higher,0.0949055042324195
t05_s05,Sprint 1,78,443.0,0.6779832007305966,50–75%,254.0,0.7728887049630161,t05,good teammate,higher,0.0949055042324195
t05_s05,Sprint 2,16,6.0,0.6561228352436428,50–75%,76.0,0.6098746555179757,t05,good teammate,higher,-0.04624817972566708
t05_s05,Sprint 2,16,6.0,0.6561228352436428,50–75%,76.0,0.6098746555179757,t05,good teammate,higher,-0.04624817972566708
t05_s05,Sprint 2,16,6.0,0.6561228352436428,50–75%,76.0,0.6098746555179757,t05,good teammate,higher,-0.04624817972566708
t05_s05,Sprint 2,16,6.0,0.6561228352436428,50–75%,76.0,0.6098746555179757,t05,good teammate,higher,-0.04624817972566708
t05_s05,Sprint 2,16,6.0,0.6561228352436428,50–75%,76.0,0.6098746555179757,t05,good teammate,higher,-0.04624817972566708
t05_s05,Sprint 3,14,49.0,0.5220023738662132,50–75%,49.0,0.5318348366132167,t05,good teammate,higher,0.009832462747003556
t05_s05,Sprint 3,14,49.0,0.5220023738662132,50–75%,49.0,0.5318348366132167,t05,good teammate,higher,0.009832462747003556
t05_s05,Sprint 3,14,49.0,0.5220023738662132,50–75%,49.0,0.5318348366132167,t05,good teammate,higher,0.009832462747003556
t05_s05,Sprint 3,14,49.0,0.5220023738662132,50–75%,49.0,0.5318348366132167,t05,good teammate,higher,0.009832462747003556
t05_s05,Sprint 3,14,49.0,0.5220023738662132,50–75%,49.0,0.5318348366132167,t05,good teammate,higher,0.009832462747003556
t06_s01,Sprint 1,15,8.0,0.5123639553082913,50–75%,71.0,0.8116552444930526,t06,good teammate,higher,0.29929128918476133
t06_s01,Sprint 1,15,8.0,0.5123639553082913,50–75%,71.0,0.8116552444930526,t06,good teammate,higher,0.29929128918476133
